"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code","acquisition_number"
"2727694","Wegmans","","1.17 lb","","2024-09-16","","","","Hunt Valley","Wegmans","MD","2 001441 031583","CY125CR"
"2727696","Trader Joe's","","0.57 lb","","2024-09-20","","","","Towson","Trader Joe's","MD","256226 510827","CY125CS"
"2727698","Organic Rancher","","12 oz","","2024-10-04","","","","Baltimore","Whole Foods","MD","8 25819 41001","CY125CT"
"2727700","Simple Truth Organic","","7 oz","","2024-10-14","","","","Blacksburg","Kroger","VA","11110 220608","CY125CU"
"2727702","","","4 oz ","","2024-10-14","","STN:S6739 227 NJL4-115B4","","Christiansburg","Earth Fare","VA","1 836088 03904","CY125CV"
"2727704","Butcher's Specialty","","0.6 lb","","2024-10-13","","","","Timonium","Lidl","MD","2 226189 013077","CY125CW"
"2727706","","","1.27 lb","","2024-08-12","","","","Beltsville","Aldi","MD","2 07363 51142 0","CY125CX"
"2727708","Trader Joe's","","6 oz","","2024-09-20","","","","Towson","Trader Joe's","MD","0062 0307","CY125CY"
"2727710","Pineland Farms","","12 oz","","2024-10-04","","","","Baltimore","Whole Foods","MD","8 29019 00011 1","CY125CZ"
"2727712","Good & Gather","","1.85 lb","","2024-10-04","","226-11-0030 25579-1A","","Pikesville","Target","MD","2 10300 12033 3","CY125D0"
"2727714","Pre","","8 oz","","2024-10-13","","2744/2764 P1","","Blacksburg","Food Lion","VA","8 63441 00008 0","CY125D1"
"2727716","Simple Truth Organic","","8 oz","","2024-10-14","","","","Blacksburg","Kroger","VA","11110 192677","CY125D2"
"2727718","Private Selection","","10 oz","","2024-10-18","","","","Christiansburg","Kroger","VA","11110 977724","CY125D3"
"2727720","","","0.8 lb","","2024-10-20","","","","Wytheville","Food City","VA","2021139 06358","CY125D4"
"2727722","","","","","2024-10-18","","","","Germantown","New Grand Mart","MD","","CY125D5"
"2727724","","","","","2024-10-29","","","","Blacksburg","Oasis World Market","VA","","CY125D6"
"2727726","","","","","2024-10-18","","","","Rockville","NY Mart","MD","","CY125D7"
"2727728","","","","","2024-10-18","","","","Gaithersburg","99 Ranch Market","MD","","CY125D8"
"2727730","","","","","2024-10-18","","","","Gaithersburg","Lotte Market","MD","","CY125D9"
"2727732","","","","","2024-10-21","","","","Catonsville","Hmart","MD","","CY125DA"
"2727734","","","1.65 lb","","2024-08-12","","","","Beltsville","Aldi","MD","00193 00741","CY125DZ"
"2727736","","","1.39 lb","","2024-08-12","","","","College Park","Shoppers","MD","223374 408337","CY125E0"
"2727738","","","1.05 lb","","2024-08-28","","226-0830 07/36 ","","Blacksburg","Kroger","VA","2533140 06354","CY125E1"
"2727740","","","1.52 lb","","2024-09-03","","","","Baltimore","Giant","MD","04103629855","CY125E2"
"2727742","Chairman's Reserve","","16 oz","","2024-09-03","","","","Baltimore","Giant","MD","27182 55007","CY125E3"
"2727744","Wegmans","","3.68 lb","","2024-09-16","","","","Hunt Valley","Wegmans","MD","2 003418 009908","CY125E4"
"2727746","Trader Joe's","","1.06 lb","","2024-09-20","","","","Towson","Trader Joe's","MD","63394 70847","CY125E5"
"2727748","Nature's Promise","","1.20 lb","","2024-10-16","","","","Blacksburg","Food Lion","VA","213166 507072","CY125EE"
"2727750","Canam Pepper Company","","4 pumpkins","","2024-09-20","","","","Towson","Trader Joe's","MD","28055 65803","CY125EP"
"2727752","Help From Above Farm","","3 pumpkins","","2024-09-27","","","","Towson","Whole Foods","MD","","CY125EQ"
"2727754","","","4 pumpkins","","2024-09-30","","","","Greenbelt","Safeway","MD","","CY125ER"
"2727756","Bottomley Evergreens","","2 pumpkins","","2024-10-02","","","","Christiansburg","Kroger","VA","8353750 06018","CY125ES"
"2727758","","","2 pumpkins","","2024-10-07","","","","Christiansburg","Food Lion","VA","","CY125ET"
"2727760","Family Farm Fresh","","4 pumpkins","","2024-10-07","","","","Christiansburg","Earth Fare","VA","6 73119 01307 2","CY125EU"
"2727762","Butters Farms","","2 pumpkins","","2024-10-08","","","","Christiansburg","Target","VA","","CY125EV"
"2727764","Top Choice Produce","","2 pumpkins","","2024-10-08","","","","Blacksburg","Kroger","VA","8500403 00062","CY125EW"
"2727766","Wayward Seed Farm","","3 squash","","2024-11-08","","","","Towson","Whole Foods","MD","","CY125F2"
"2727768","","","2 squash","","2024-11-08","","","","Timonium","Aldi","MD","","CY125F3"
"2727770","Turek Farms","","2 squash","","2024-11-08","","","","Timonium","Lidl","MD","","CY125F4"
"2727772","Schwartz Family Farm","","2 squash","","2024-11-08","","","","Hunt Valley","Wegmans","MD","","CY125F5"
"2727774","Cassaday Farms ","","3 squash","","2024-11-10","","","","Ellicott City","Giant","MD","50028 68105","CY125F6"
"2727776","Superior","","2 squash","","2024-11-10","","","","Ellicott City","Harris Teeter","MD","","CY125F7"
"2727778","","","2 squash","","","","","","College Park","Shoppers","MD","","CY125F8"
"2727780","For You","","1 squash","","2024-11-19","","","","Christiansburg","Food Lion","VA","","CY125F9"
"2727782","","","3.13 lb","","2024-11-08","","","","Towson","Whole Foods","MD","","CY125FA"
"2727784","GL Hubbard","","2.73 lb","","2024-11-08","","","","Hunt Valley","Wegmans","MD","","CY125FB"
"2727786","Veri Fine","","5.71 lbs","","2024-12-01","","","","Ellicott City","Giant","MD","","CY125FC"
"2727788","","","5.13 lb","","2024-12-01","","","","Ellicott City","Harris Teeter","MD","","CY125FD"
"2727790","","","2 lb","","2024-12-06","","","","College Park","Shoppers","MD","","CY125FE"
"2727792","","","2 lb","","2024-12-09","","","","Greenbelt","Safeway","MD","","CY125FF"
"2727794","","","3.51 lb","","2024-12-16","","","","Blacksburg","Kroger","VA","","CY125FG"
"2727796","","","2.90 lb","","2025-01-07","","","","Christiansburg","Earth Fare","VA","","CY125FH"
"2727798","Sunsweet","","48 fl oz","","2024-10-24","","CT127 24229201 10:40 CA CRV","","Ellicott City","Giant","MD","02763 16484","CY125FI"
"2727800","Nature's Promise","","32 fl oz","","2024-10-24","","33708 42921 15 39NJ CT ","","Ellicott City","Giant","MD","88267 17619","CY125FJ"
"2727802","RW Knudsen","","32 fl oz","","2024-10-24","","4 116 003 01 18:11 CTRV","","Ellicott City","Giant","MD","74682 10712","CY125FK"
"2727804","Sprouts Farmers Market","","32 fl oz","","2024-10-24","","12:11 1","","Ellicott City","Sprouts Farmers Market","MD","46670 51579","CY125FL"
"2727806","Weis","","64 fl oz","","2024-10-24","","02:17 CT89-2 ","","Woodstock","Weis","MD","41497 25592","CY125FM"
"2727808","365 Whole Foods Market","","32 fl oz","","2024-10-27","","33700 4 220 14","","Towson","Whole Foods","MD","99482 42088","CY125FN"
"2727810","O Organics","","32 fl oz","","2024-10-25","","33700 422621 10:13 NJ","","Greenbelt","Safeway","MD","79893 12309","CY125FO"
"2727812","Renew Juice Company","","32 fl oz","","2024-10-25","","24115 15:24","","Greenbelt","Safeway","MD","42608 90010","CY125FP"
"2727814","POM Wonderful","","48 fl oz","","2024-10-29","","1441","","Blacksburg","Kroger","VA","24150 40148","CY125FQ"
"2727816","RW Knudsen","","32 fl oz","","2024-10-24","","224169182312C","","Ellicott City","Giant","MD","74682 10308","CY125FR"
"2727818","Sprouts","","32 fl oz","","2024-10-24","","16:51 1","","Ellicott City","Sprouts Farmers Market","MD","46670 51581","CY125FS"
"2727820","Simple Truth","","32 fl oz","","2024-10-24","","N11988 16:47 006682","","Ellicott City","Harris Teeter","MD","11110 12673","CY125FT"
"2727822","365 Whole Foods Market","","32 fl oz","","2024-10-27","","","","Towson","Whole Foods","MD","99482 42104","CY125FU"
"2727824","Open Nature","","33.8 fl oz","","2024-10-24","","S402S 457969/ 09:17","","Greenbelt","Safeway","MD","79893 11012","CY125FV"
"2727826","Great Value","","32 fl oz","","2024-10-29","","N11973 0028011","","Christiansburg","Walmart","VA","78742 01814","CY125FW"
"2727828","Central Market","","32 fl oz","","2024-10-28","","414268-10:35","","","Walmart.com","","41220 355884","CY125FX"
"2727830","Driscolls's","","12 oz","","2024-11-06","","","","Christiansburg","Kroger","VA","715756100248","CY125FY"
"2727832","Berry Valley","","6 oz","","2024-11-06","","","","Christiansburg","Kroger","VA","715756502011","CY125FZ"
"2727834","Sun Belle","","6 oz","","2024-11-06","","","","Christiansburg","Aldi","VA","761635202602","CY125G0"
"2727836","Gem-Pack","","6 oz","","2024-11-07","","","","Blacksburg","Food Lion","VA","854877007248","CY125G1"
"2727838","Pure Fresh","","6 oz","","2024-11-12","","","","Christiansburg","Aldi","VA","33383239996","CY125G2"
"2727840","Alpine Fresh","","6 oz","","2024-11-10","","","","Bland","Grants","VA","815887010222","CY125G3"
"2727842","Basket & Bushel","","6 oz","","2024-11-10","","","","Bluefield","Food City","VA","36800490420","CY125G4"
"2727844","","","6 oz","","2024-11-10","","","","Christiansburg","Food Lion","VA","7503019519035","CY125G5"
"2727846","","","1.85 lb","","2024-11-10","","","","Christiansburg","Kroger","VA","","CY125GE"
"2727848","","","2.19 lb","","2024-11-10","","","","Christiansburg","Food Lion ","VA","","CY125GF"
"2727850","","","1.63 lb","","2024-11-11","","","","Christiansburg","Walmart","VA","","CY125GG"
"2727852","","","2.51 lb","","2024-11-08","","","","Hunt Valley","Wegmans","MD","","CY125GH"
"2727854","","","2.89 lb","","2024-11-08","","","","Towson","Whole Foods","MD","","CY125GI"
"2727856","","","3.06 lb","","2024-11-10","","","","Ellicott City ","Giant","MD","","CY125GJ"
"2727858","","","2.63 lb","","2024-11-10","","","","Ellicott City ","Harris Teeter","MD","","CY125GK"
"2727860","","","2 lb","","2024-11-12","","","","Christiansburg","Super Amanecer 3","VA","","CY125GL"
"2727862","Lancaster Farm Fresh","","3.77 lb","","2024-11-08","","","","Towson","Whole Foods","MD","","CY125H3"
"2727864","","","4.8 lb","","2014-12-01","","","","Ellicott City","Giant","MD","","CY125H4"
"2727866","Melissa's","","3 lb","","2024-12-01","","","","Ellicott City","Harris Teeter","MD","00045255 181814","CY125H5"
"2727868","Dole","","3 lb","","2025-01-10","","","","Christiansburg","Walmart","VA","714300 75050","CY125H6"
"2727870","","","3.05 lb","","2025-01-10","","","","Catonsville","Hmart","MD","","CY125H7"
"2727872","","","3.77 lb","","2025-01-13","","","","Baltimore","Giant","MD","","CY125H8"
"2727874","","","4.2 lb","","2025-01-13","","","","College Park","Shoppers","MD","","CY125H9"
"2727876","","","3.64 lb","","2025-01-13","","","","College Park","Mom's Organic Market","MD","","CY125HA"
"2727878","WP Rawl","","3 lb","","2024-11-08","","","","Timonium","Lidl","MD","33383 70207","CY125HB"
"2727880","","","3 lb","","2024-12-01","","","","Ellicott City","Giant","MD","","CY125HC"
"2727882","Cal-Organic Farms","","2.89 lb","","2024-12-01","","","","Ellicott City","Harris Teeter","MD","33383 90416","CY125HD"
"2727884","","","2.63 lb","","2025-01-10","","","","Catonsville","Hmart","MD","","CY125HE"
"2727886","Dole","","3 lb","","2025-01-10","","","","Christiansburg","Walmart","VA","71430 841464","CY125HF"
"2727888","","","3 lb","","2025-01-13","","","","Blacksburg","Food Lion","VA","","CY125HG"
"2727890","","","2.87 lb","","2025-01-13","","","","Towson","Whole Foods","MD","","CY125HH"
"2727892","","","3 lb","","2025-01-13","","","","College Park","Shoppers","MD","","CY125HI"
"2727894","","","8 bunches","","2024-11-08","","","","Towson","Whole Foods","MD","33383 60500","CY125HJ"
"2727896","WP Rawl ","","7 bunches","","2024-11-08","","","","Timonium","Lidl","MD","","CY125HK"
"2727898","","","7 bunches","","2024-12-01","","","","Ellicott City","Giant","MD","","CY125HL"
"2727900","","","8 bunches","","2024-12-01","","","","Ellicott City","Harris Teeter","MD","","CY125HM"
"2727902","Sakura Green Onion Farmers","","10 bunches","","2024-12-06","","","","College Park","Shoppers","MD","","CY125HN"
"2727904","Baja Son","","10 bunches","","2024-12-16","","","","Blacksburg","Kroger","VA","","CY125HO"
"2727906","","","9 bunches","","2025-01-07","","","","Christiansburg","Food Lion","VA","","CY125HP"
"2727908","Altar","","1 bunches","","2025-01-07","","","","Christiansburg","Walmart","VA","33383 605005","CY125HQ"
"2727910","","","2.74 lb","","2024-11-08","","","","Hunt Valley","Wegmans","MD","","CY125HR"
"2727912","I Love Produce","","16 oz","","2024-11-08","","","","Timonium","Lidl","MD","27468 10116","CY125HS"
"2727914","","","2.77 lb","","2024-12-01","","","","Ellicott City","Giant","MD","","CY125HT"
"2727916","","","2.34 lb","","2024-12-06","","","","College Park","Shoppers","MD","","CY125HU"
"2727918","Spice World","","2.5 lb","","2024-12-06","","","","College Park","Shoppers","MD","","CY125HV"
"2727920","","","2.5 lb","","2024-12-06","","","","Pikesville","Trader Joe's","MD","","CY125HW"
"2727922","","","2.74 lb","","2024-12-09","","","","Greenbelt","Safeway","MD","","CY125HX"
"2727924","","","2.12 lb","","2024-12-16","","","","Blacksburg","Kroger","VA","","CY125HY"
"2727926","Nature's Promise","","32 fl oz","","2024-10-30","","67A00 4 288 14","","Ellicott City","Giant","MD","88267 17617","CY125JS"
"2727928","RW Knudsen","","32 fl oz","","2024-10-30","","4 247-005-01","","Ellicott City","Giant","MD","74682 10782","CY125JT"
"2727930","Sprouts","","32 fl oz","","2024-10-30","","09:21 1","","Ellicott City","Sprouts Farmers Market","MD","46670 51578","CY125JU"
"2727932","Ocean Spray","","32 fl oz","","2024-10-30","","TX4234PCT1 09:15","","Woodstock","Weis","MD","31200 02097","CY125JV"
"2727934","Simple Truth","","32 fl oz","","2024-10-30","","V1176 005495 04:04","","Ellicott City","Harris Teeter","MD","11110 12674","CY125JW"
"2727936","Renew Juice Company","","32 fl oz","","2024-10-30","","24253 08:29","","Ellicott City","Harris Teeter","MD","42608 90008","CY125JX"
"2727938","365 Whole Foods Market","","32 fl oz","","2024-11-01","","82903 317021  14 21NJ","","Towson","Whole Foods","MD","99482 42090","CY125JY"
"2727940","Great Value","","32 fl oz","","2024-11-01","","V11821 005164 14:05","","Cockeysville","Walmart","MD","78742 01511","CY125JZ"
"2727942","Marc’s Pawpaw Orchard","","","","2024-10-07","","","","","","MI","","CY125E6"
"2727944","Deep Run Pawpaw Orchard","","","","2024-09-03","","","","","","MD","","CY125E7"
"2727946","England's Orchard and Nursery","","","","2024-09-02","","","","","","KT","","CY125E8"
"2727948","Hale Farm","","","","2024-09-02","","","","","","IN","","CY125E9"
"2727950","Derek's Pawpaws","","","","2024-08-18","","","","","","NC","","CY125EA"
"2727952","Valley View Woodlands","","","","2024-09-10","","","","","","OH","","CY125EC"
"2727954","Ted Weeden Pawpaws","","","","2024-09-23","","","","","","PA","","CY125ED"
"2747677","Cento","","2 oz","","2025-03-05","","E9 MA227T AGR:1172","","Greenbelt","Safeway","MD","70796 70003","CY125LV"
"2747679","Roland","","2 oz","","2025-03-06","","LT192564","","College Park","Shoppers","MD","41224 18220","CY125LW"
"2747681","Wegmans","","2 oz","","2025-03-21","","","","Hunt Valley","Wegmans","MD","77890 54440","CY125LX"
"2747683","Kroger","","2 oz","","2025-03-23","","MA261T AGR1172","","Christiansburg","Kroger","VA","11110 90561","CY125LY"
"2747685","Sea Castle","","2 oz","","2025-03-27","","MA179T ","","","Online: Amazon","","40822 04330","CY125LZ"
"2747687","Crown Prince","","2 oz","","2025-03-27","","10045 D","","","Online: Amazon","","73230 00031","CY125M0"
"2747689","Foxy","","4 bunches","","2024-12-01","","","","Ellicott City","Giant","MD","73574 86010","CY125GM"
"2747691","Cal-Organic Farms","","5 bunches","","2024-12-01","","","","Ellicott City","Harris Teeter","MD","33383 90424","CY125GN"
"2747693","Baker Farms","","5 bunches","","2024-12-01","","","","Ellicott City","Harris Teeter","MD","13098 02007","CY125GO"
"2747695","Betteraves","","4 bunches","","2025-01-13","","","","College Park","Shoppers","MD","33383 70070","CY125GP"
"2747697","Val Verde","","4 bunches","","2025-01-14","","","","Christiansburg","Food Lion","VA","840440100126","CY125GQ"
"2747699","Ocean Mist Farms","","6 bunches","","2025-02-18","","","","Radford","Food City","VA","651881041","CY125GR"
"2747701","Consalo Family Farms","","5 bunches","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","13618 02064","CY125GS"
"2747703","","","5 bunches","","2025-02-10","","","","Hunt Valley","Wegmans","MD","64781 30100","CY125GT"
"2747705","Waterfront Bistro","","32 oz","","2025-03-05","","S6453-S5992","","Greenbelt","Safeway","MD","21130 12393","CY125KV"
"2747707","","","2.4 lb","","2025-03-06","","","","College Park","MOM's Organic Market","MD","","CY125KW"
"2747709","Fremont Fish Market","","32 oz","","2025-03-06","","HT022-29","","Beltsville","Aldi","MD","4099100001341","CY125KX"
"2747711","Kirkland","","32 oz","","2025-03-20","","0805-3 608900","","Beltsville","Costco","MD","96619 06595","CY125KY"
"2747713","Good & Gather","","16 oz","","2025-03-20","","1402-1 497152","","Greenbelt","Target ","MD","85239 07351","CY125KZ"
"2747715","Nature's Promise","","12 oz","","2025-03-20","","R23106-1 230818023J","","Greenbelt","Giant","MD","88267 15461","CY125l0"
"2747717","","","4.12 lb","","2025-01-24","","","","Catonsville","Hmart","MD","","CY125J3"
"2747719","","","4 bulbs","","2025-02-02","","","","Ellicott City","Giant","MD","","CY125J4"
"2747721","","","3.18 lb","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","","CY125J5"
"2747723","Ocean Mist Farms","","3 bulbs","","2025-02-07","","","","Catonsville","Lidl","MD","00651 41200","CY125J6"
"2747725","","","1 bulb","","2025-02-07","","","","Catonsville","Lotte","MD","","CY125J7"
"2747727","Andy Boy","","4 bulbs","","2025-02-07","","","","Greenbelt","Safeway","MD","","CY125J8"
"2747729","","","3 bulbs","","2025-02-10","","","","Hunt Valley","Wegmans","MD","","CY125J9"
"2747731","","","3.37 lb","","2025-02-18","","","","Radford","Food City","VA","","CY125JA"
"2747733","Nature's Promise","","12 oz","","2025-03-20","","MR102591 33980 FN1215","","Greenbelt","Giant","MD","88267 15258","CY125L1"
"2747735","Wegmans","","12 oz","","2025-03-21","","73604-WO# 52983-Lot # 100459","","Hunt Valley","Wegmans","MD","77890 73604","CY125L2"
"2747737","Alaskan Leader Seafoods","","12 oz","","2025-03-25","","02125 IPC","","Ellicott City","Sprouts","MD","50727 00415","CY125L3"
"2747739","","","12 oz","","2025-04-09","","39338","","Ellicott City","Walmart","MD","26504 73825","CY125L4"
"2747741","Weis By Nature","","12 oz","","2025-03-25","","35013","","Woodstock","Weis","MD","41497 04687","CY125L5"
"2747743","Orca Bay Foods","","10 oz","","2025-04-01","","97116","","Christiansburg","Earth Fare","VA","29714 17140","CY125L6"
"2747745","","","2.5 lb","","2025-03-05","","","","Greenbelt","Safeway","MD","","CY125LP"
"2747747","","","2.5 lb","","2025-03-21","","","","Hunt Valley","Wegmans","MD","","CY125LQ"
"2747749","","","2.5 lb","","2025-03-25","","","","Woodstock","Weis","MD","","CY125LR"
"2747751","","","2.5 lb","","2025-03-29","","","","Bluefield","Food City","VA","209549053946","CY125LS"
"2747753","","","2.5 lb","","2025-03-31","","25000161-058269","","Christiansburg","Walmart","VA","194346377152","CY125LT"
"2747755","","","2.5 lb","","2025-04-01","","","","Christiansburg","Earth Fare","VA","2081005089915","CY125LU"
"2747757","Nature's Promise","","12 oz","","2025-03-20","","4806","","Greenbelt","Giant","MD","88267 15260","CY125K0"
"2747759","","","2.34 lb","","2025-03-23","","","","Christiansburg","Kroger","VA","268414 423383","CY125K1"
"2747761","Wegmans","","32 oz","","2025-03-21","","36269 P067987","","Hunt Valley","Wegmans","MD","77890 36269","CY125K2"
"2747763","Great American Seafood Imports Co.","","32 oz","","2025-03-25","","","","Christiansburg","Kroger","VA","8299440 93356","CY125K3"
"2747765","Simple Truth","","12 oz","","2025-03-25","","","","Christiansburg","Kroger","VA","11110 632395","CY125K4"
"2747767","Kirkland","","48 oz","","2025-03-25","","EC 24224-2687","","Elkridge","Costco","MD","96619 06599","CY125K5"
"2747769","For You","","16 oz","","2025-01-13","","","","Baltimore","Giant","MD","33383 70040","CY125JB"
"2747771","","","3.23 lb","","2025-01-13","","","","College Park","MOM's","MD","","CY125JC"
"2747773","","","3.71 lb","","2025-01-20","","","","Blacksburg","Kroger","VA","","CY125JD"
"2747775","","","2.86 lb","","2025-01-24","","","","Catonsville","Hmart","MD","","CY125JE"
"2747777","","","4.63 lbs","","2025-01-27","","","","Blacksburg","Oasis","VA","","CY125JF"
"2747779","","","3.49 lb","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","","CY125JG"
"2747781","","","16 oz","","2025-01-30","","","","College Park","Shoppers","MD","33383 70040","CY125JH"
"2747783","","","2 lb","","2025-02-21","","","","Los Angeles","Online: Melissa's","CA","","CY125JI"
"2747785","","","0.48 lb","","2025-01-24","","","","Catonsville","Hmart","MD","","CY125HZ"
"2747787","Bailey Farms","","12 oz","","2025-02-02","","","","Woodstock","Weis","MD","50455 00058","CY125I0"
"2747789","","","4 lb","","2025-02-07","","","","Catonsville","Lotte","MD","","CY125I1"
"2747791","","","2.82 lb","","2025-02-10","","","","Hunt Valley","Wegmans","MD","","CY125I2"
"2747793","","","1.69 lb","","2025-02-06","","","","Lynchburg","Kroger","VA","","CY125I3"
"2747795","","","2 lb","","2025-02-21","","","","Los Angeles","Online: Melissa's","CA","","CY125I4"
"2747797","","","1.79 lb","","2025-03-01","","","","Bluefield","Food City","VA","","CY125I5"
"2747799","","","3.13 lb","","2025-01-13","","","","College Park","MOM's","MD","","CY125I7"
"2747801","","","2.47 lb","","2025-01-21","","","","Christiansburg","Food Lion","VA","","CY125I8"
"2747803","","","1.92 lb","","2025-01-21","","","","Christiansburg","Walmart","VA","","CY125I9"
"2747805","","","3.24 lb","","2025-01-24","","","","Catonsville","Hmart","MD","","CY125IA"
"2747807","","","3.08 lb","","2025-01-24","","","","Baltimore","Eddie's Market","MD","","CY125IB"
"2747809","","","1.77 lb","","2025-02-02","","","","Ellicott City","Giant","MD","","CY125IC"
"2747811","","","1.5 lb","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","","CY125ID"
"2747813","","","20 ea","","2025-02-07","","","","Greenbelt","Safeway","MD","","CY125IE"
"2747815","Bailey Farms","","16 oz ","","2025-01-13","","","","","Shoppers","","50455 00011","CY125IF"
"2747817","","","2.45 lb","","2025-01-20","","","","Blacksburg","Kroger","VA","","CY125IG"
"2747819","","","2.05 lb","","2025-01-21","","","","Christiansburg","Food Lion","VA","","CY125IH"
"2747821","","","3.06 lb","","2025-01-24","","","","Catonsville","Hmart","MD","","CY125II"
"2747823","","","3.18 lb","","2025-01-24","","","","Baltimore","Eddie's Market","MD","","CY125IJ"
"2747825","","","1.81 lb","","2025-02-02","","","","Ellicott City","Giant","MD","","CY125IK"
"2747827","","","2.01 lb","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","","CY125IL"
"2747829","","","2.27 lb","","2025-02-07","","","","Greenbelt","Safeway","MD","","CY125IM"
"2747831","","","1.43 lb","","2025-01-21","","","","Christiansburg","Earth Fare","VA","","CY125IN"
"2747833","","","1.46 lb","","2025-01-21","","","","Christiansburg","Food Lion","VA","","CY125IO"
"2747835","Bailey Farms","","4 oz","","2025-01-21","","","","Christiansburg","Walmart","VA","750455000710","CY125IP"
"2747837","","","2.82 lb","","2025-01-24","","","","Catonsville","Hmart","MD","","CY125IQ"
"2747839","","","1.64 lb","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","","CY125IR"
"2747841","","","2.92 lb","","2025-02-10","","","","Hunt Valley","Wegmans","MD","","CY125IS"
"2747843","","","3 lb","","2025-02-07","","","","Catonsville","Lotte","MD","","CY125IT"
"2747845","","","2.71 lb","","2025-02-07","","","","Greenbelt","Safeway","MD","","CY125IU"
"2747847","Melissa's","","3 heads","","2024-11-08","","","","Hunt Valley","Wegmans","MD","","CY125GV"
"2747849","","","5 heads","","2024-12-01","","","","Ellicott City","Giant","MD","","CY125GW"
"2747851","","","4 heads","","2024-12-16","","","","Blacksburg","Kroger","VA","762453 004676","CY125GX"
"2747853","","","4 heads","","2025-01-10","","","","Catonsville","Hmart","MD","","CY125GY"
"2747855","","","2.74 lb","","2025-01-13","","","","Baltimore","Giant","MD","","CY125GZ"
"2747857","","","1.98 lb","","2025-01-13","","","","Towson","Whole Foods","MD","","CY125H0"
"2747859","","","2.63 lb","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","","CY125H1"
"2747861","","","3 heads","","2025-02-07","","","","Catonsville","Lotte","MD","","CY125H2"
"2747863","Muranaka  Farm","","8 bunches","","2025-01-27","","","","Christiansburg","Walmart","VA","33383670034","CY125JJ"
"2747865","Boskovich","","5 bunches","","2025-01-27","","","","Christiansburg","Kroger","VA","33383670034","CY125JK"
"2747867","","","2.98 lb","","2025-01-24","","","","Catonsville","Hmart","MD","","CY125JL"
"2747869","Dandy","","16 oz","","2025-01-24","","","","Catonsville","Hmart","MD","33383 67002","CY125JM"
"2747871","Every Day","","6 bunches","","2025-02-04","","","","Christiansburg","Walmart","VA","33383 670034","CY125JN"
"2747873","For You","","16 oz","","2025-02-02","","","","Ellicott City","Giant","MD","33383 67002","CY125JO"
"2747875","Pioneer Growers","","16 oz","","2025-02-02","","","","Ellicott City","Harris Teeter","MD","33383 67002","CY125JP"
"2747877","","","16 oz","","2025-01-30","","","","College Park","Shoppers","MD","","CY125JQ"
"2747879","Wegmans","","32 oz","","2025-03-21","","48539/25003","","Hunt Valley","Wegmans","MD","77890 36034","CY125LD"
"2747881","Open Nature","","16 oz","","2025-03-25","","241276 24261","","Ellicott City ","Safeway","MD","79893 16392","CY125LE"
"2747883","","","1 lb","","2025-03-25","","4786","","Ellicott City ","Harris Teeter","MD","29614 00257","CY125LF"
"2747885","","","1 lb","","2025-04-11","","","","","Online: Vital Choice","","","CY125LG"
"2747887","","","16 oz","","2025-04-28","","63202","","Laurel","Walmart","MD","86055 12093","CY125LH"
"2747889","365 Whole Foods Market","","12 oz","","2025-04-24","","48641/25035","","Towson","Whole Foods","MD","99482 53379","CY125LI"
"2747891","","","12 oz","","2025-03-06","","01015 515932-01","","Beltsville","Aldi","MD","4 099100 102789","CY125L7"
"2747893","Good & Gather","","16 oz","","2025-03-20","","241131 24221","","Greenbelt","Target ","MD","85239 28691","CY125L8"
"2747895","Food Lion","","16 oz","","2025-03-24","","182912","","Christiansburg","Food Lion","VA","358260 76601","CY125L9"
"2747897","Wegmans","","12 oz","","2025-03-21","","48556/25008","","Huny Valley","Wegmans","MD","77890 18319","CY125LA"
"2747899","Kroger","","16 oz","","2025-03-25","","250130 /plant# 10960 1349F","","Christiansburg","Kroger","VA","11110 627896","CY125LB"
"2747901","Kirkland","","2 lb","","2025-03-25","","4600","","Elkridge","Costco","MD","99619 05174","CY125LC"
"2747903","Wegmans","","12 oz","","2025-03-21","","10355","","Hunt Valley","Wegmans","MD","77890 13143","CY125KP"
"2747905","Northern Chef","","8 oz","","2025-03-25","","20241 24026282","","Ellicott City","Sprouts","MD","77971 00542","CY125KQ"
"2747907","Weis By Nature","","12 oz","","2025-03-25","","03417","","Woodstock","Weis","MD","41497 04695","CY125KR"
"2747909","","","16 oz","","2025-04-11","","","","","Online Wild Fork Foods","","","CY125KS"
"2747911","","","24 oz","","2025-04-15","","","","","Online: Sizzlefish","","","CY125KT"
"2747913","","","2.77 lb","","2025-04-20","","","","","","","","CY125KU"
"2747915","Wegmans","","12 oz","","2025-03-21","","424539","","Hunt Valley","Wegmans","MD","77890 35188","CY125KJ"
"2747917","Private Selection","","12 oz","","2025-03-25","","14045 3339 10 839350","","Christiansburg","Kroger","VA","11110 629104","CY125KK"
"2747919","Panamei","","48 oz","","2025-03-25","","1666080","","Woodstock","Weis","MD","65072 00207","CY125KL"
"2747921","Weis By Nature","","12 oz","","2025-03-25","","8003620","","Woodstock","Weis","MD","41497 04692","CY125KM"
